Data Supplied By: National Livestock Reporting Service
Data source: National Livestock Reporting Service

Please see terms of use here: https://www.mla.com.au/globalassets/mla-corporate/prices--markets/documents/minlrs-information-brochures-etc/mla-market-reports-data-and-information-terms-of-use.pdf

Weekly,State,Saleyard,Category,Weight Range,Sale Prefix,Muscle Score,Fat Score,Head,Price c/kg Lwt
2023-02-19 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,C,3,1,320
2023-02-19 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,D,2,16,359
2023-02-19 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Live Export,C,3,3,350
2023-02-19 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Processor,C,3,1,300
2023-02-19 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Restocker,D,2,7,280
2023-02-19 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,2,31,358.35483870967744
2023-02-19 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,D,3,1,292
2023-02-19 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,C,3,12,385.8333333333333
2023-02-19 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Feeder,C,2,8,361
2023-02-19 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Restocker,C,2,1,372
2023-02-19 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,C,2,40,387.3
2023-02-19 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Restocker,C,2,29,396.9310344827586
2023-02-19 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,2,133,371.1127819548872
2023-02-19 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,3,32,370.1875
2023-02-19 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,C,2,9,355
2023-02-19 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,C,3,7,355
2023-02-19 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Restocker,C,2,12,365
2023-02-19 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Restocker,D,2,3,322
2023-02-26 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Feeder,D,2,2,310
2023-02-26 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Restocker,D,2,6,300
2023-02-26 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,C,2,6,344
2023-02-26 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Processor,C,2,1,320
2023-02-26 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Processor,C,3,11,365.6363636363636
2023-02-26 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Processor,D,3,5,320
2023-02-26 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Restocker,C,2,10,363
2023-02-26 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Restocker,D,2,4,300
2023-02-26 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,2,40,350.975
2023-02-26 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,3,22,353.8181818181818
2023-02-26 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,D,3,6,340.1666666666667
2023-02-26 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,C,3,3,360
2023-02-26 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,D,2,1,240
2023-02-26 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Restocker,C,2,1,260
2023-02-26 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Restocker,D,2,1,300
2023-02-26 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Feeder,C,2,3,409.3333333333333
2023-02-26 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,C,2,41,370.9756097560976
2023-02-26 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Processor,C,3,5,387.8
2023-02-26 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Restocker,C,2,5,365
2023-02-26 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,2,134,376.82835820895525
2023-02-26 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,3,14,369
2023-02-26 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,D,2,2,290
2023-02-26 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,C,3,46,356.0869565217391
2023-02-26 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Restocker,C,2,4,360
2023-03-05 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,C,2,35,342.34285714285716
2023-03-05 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,C,3,6,344
2023-03-05 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Processor,C,3,14,358.57142857142856
2023-03-05 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Restocker,C,2,4,355
2023-03-05 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Restocker,D,2,9,288.3333333333333
2023-03-05 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,2,27,342
2023-03-05 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,3,6,352
2023-03-05 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,D,3,3,342
2023-03-05 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,C,3,7,348.2857142857143
2023-03-05 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,D,3,3,326
2023-03-05 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Restocker,D,1,2,180
2023-03-05 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,C,2,32,352.8125
2023-03-05 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Processor,C,3,6,394.5
2023-03-05 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Restocker,C,2,7,330
2023-03-05 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,2,54,379.81481481481484
2023-03-05 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,3,3,346
2023-03-05 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,C,3,26,350.88461538461536
2023-03-05 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Restocker,C,2,17,385.29411764705884
2023-03-12 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,D,2,1,180
2023-03-12 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Restocker,D,2,4,247.5
2023-03-12 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,C,2,30,266.1
2023-03-12 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,D,2,12,250
2023-03-12 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Processor,C,3,2,315
2023-03-12 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Restocker,C,2,8,266.75
2023-03-12 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Restocker,D,2,5,191.2
2023-03-12 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,2,14,276.57142857142856
2023-03-12 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,3,19,304
2023-03-12 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,C,3,19,343.1578947368421
2023-03-12 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,D,3,3,280
2023-03-12 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Restocker,C,2,4,290
2023-03-12 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Restocker,D,2,12,310
2023-03-12 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Restocker,D,3,9,278.3333333333333
2023-03-12 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Restocker,D,2,11,273.90909090909093
2023-03-12 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Feeder,D,2,4,220
2023-03-12 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Restocker,C,2,6,299.3333333333333
2023-03-12 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Restocker,D,2,2,280
2023-03-12 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,C,2,21,323.0952380952381
2023-03-12 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Processor,C,3,1,350
2023-03-12 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Restocker,C,2,2,312
2023-03-12 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Restocker,D,2,8,303
2023-03-12 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,2,78,318.21794871794873
2023-03-12 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,3,22,328.90909090909093
2023-03-12 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,C,3,36,332.72222222222223
2023-03-12 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,C,4,1,340
2023-03-12 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Restocker,C,2,23,315.5217391304348
2023-03-12 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Restocker,D,2,3,222
2023-03-19 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Restocker,D,2,3,230
2023-03-19 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,C,2,10,264.2
2023-03-19 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,D,2,6,270
2023-03-19 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Processor,C,3,5,320
2023-03-19 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Restocker,C,2,31,287.5483870967742
2023-03-19 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,2,27,281.7037037037037
2023-03-19 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,3,8,340
2023-03-19 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,D,2,3,255
2023-03-19 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,D,3,5,240
2023-03-19 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,C,3,2,330
2023-03-19 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Restocker,D,2,1,220
2023-03-19 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Feeder,C,2,1,320
2023-03-19 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Feeder,D,2,3,220
2023-03-19 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Restocker,C,2,1,330
2023-03-19 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Restocker,D,2,3,213
2023-03-19 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,C,2,71,314.943661971831
2023-03-19 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,D,2,1,290
2023-03-19 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Processor,C,2,1,319
2023-03-19 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Restocker,C,2,8,330
2023-03-19 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Restocker,D,2,21,227.85714285714286
2023-03-19 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,2,54,307.5
2023-03-19 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,3,2,276
2023-03-19 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,D,2,2,200
2023-03-19 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,C,2,4,325
2023-03-19 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,C,3,17,300.94117647058823
2023-03-19 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Restocker,C,2,11,276.54545454545456
2023-03-19 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Restocker,D,2,4,240
2023-03-26 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Restocker,D,2,1,265
2023-03-26 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,C,2,4,260
2023-03-26 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,D,2,2,220
2023-03-26 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Restocker,D,2,3,264.6666666666667
2023-03-26 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,C,2,1,266
2023-03-26 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,C,3,1,230
2023-03-26 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,D,2,2,220
2023-03-26 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Processor,C,2,3,279
2023-03-26 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Restocker,C,2,8,309.375
2023-03-26 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Restocker,C,3,6,305
2023-03-26 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Restocker,D,2,3,281.6666666666667
2023-03-26 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,2,24,304.9166666666667
2023-03-26 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,3,15,329.1333333333333
2023-03-26 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,C,3,2,340
2023-03-26 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,D,3,1,298
2023-03-26 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Restocker,C,3,1,320
2023-03-26 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Restocker,C,2,4,350
2023-03-26 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Restocker,D,1,1,100
2023-03-26 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Feeder,C,2,7,340
2023-03-26 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Restocker,C,2,10,326.9
2023-03-26 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,C,2,9,311.44444444444446
2023-03-26 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Restocker,C,2,14,360
2023-03-26 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,2,72,324.625
2023-03-26 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,3,8,330.75
2023-03-26 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,D,2,1,266
2023-03-26 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,C,2,2,280
2023-03-26 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,C,3,8,333.75
2023-03-26 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,C,4,3,340
2023-03-26 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Restocker,C,2,15,353.2
2023-04-02 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Restocker,D,2,2,270
2023-04-02 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Restocker,D,2,1,310
2023-04-02 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,C,2,9,320.3333333333333
2023-04-02 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,D,2,3,333
2023-04-02 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Processor,C,3,9,337.3333333333333
2023-04-02 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Restocker,C,2,16,316.625
2023-04-02 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Restocker,D,2,3,279
2023-04-02 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,2,57,314.8070175438597
2023-04-02 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,3,1,310
2023-04-02 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,D,2,1,290
2023-04-02 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,C,3,9,321.77777777777777
2023-04-02 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,D,3,5,332
2023-04-02 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Restocker,C,2,11,350.90909090909093
2023-04-02 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Restocker,D,2,6,240
2023-04-02 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Feeder,C,2,11,353.6363636363636
2023-04-02 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Restocker,C,2,10,377.2
2023-04-02 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Restocker,D,2,2,220
2023-04-02 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,C,2,8,357.5
2023-04-02 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Processor,C,2,1,370
2023-04-02 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Processor,C,3,5,360
2023-04-02 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Restocker,C,2,21,326.76190476190476
2023-04-02 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,2,46,363.95652173913044
2023-04-02 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,C,2,4,330
2023-04-02 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,C,3,4,325
2023-04-16 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Feeder,D,2,8,340
2023-04-16 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Restocker,D,2,39,320
2023-04-16 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,C,2,5,310
2023-04-16 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Restocker,D,2,3,312
2023-04-16 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,C,2,41,322.3170731707317
2023-04-16 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,C,3,6,346
2023-04-16 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Processor,C,3,12,341.6666666666667
2023-04-16 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Restocker,C,2,3,347
2023-04-16 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Restocker,D,2,2,260
2023-04-16 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,2,52,344.8076923076923
2023-04-16 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,D,2,5,350
2023-04-16 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,C,3,11,349.27272727272725
2023-04-16 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,D,3,1,340
2023-04-16 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Feeder,D,2,6,260
2023-04-16 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Restocker,C,2,5,387
2023-04-16 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Restocker,D,1,8,190
2023-04-16 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Restocker,D,2,8,360
2023-04-16 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Feeder,C,2,9,340
2023-04-16 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Feeder,D,2,3,240
2023-04-16 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Restocker,C,2,25,373.72
2023-04-16 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Restocker,D,2,9,270
2023-04-16 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,C,2,42,389.5238095238095
2023-04-16 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Processor,C,3,1,330
2023-04-16 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Restocker,C,2,5,390
2023-04-16 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,2,34,378.1764705882353
2023-04-16 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,C,3,17,372.6470588235294
2023-04-23 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Feeder,D,2,3,260
2023-04-23 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Restocker,D,2,3,240
2023-04-23 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,C,2,26,361.15384615384613
2023-04-23 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,D,2,2,310
2023-04-23 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Restocker,C,2,1,320
2023-04-23 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,C,2,3,334.3333333333333
2023-04-23 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,D,2,14,281.2857142857143
2023-04-23 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Restocker,C,2,17,317.05882352941177
2023-04-23 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Restocker,D,2,5,308
2023-04-23 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,2,63,339.8253968253968
2023-04-23 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,3,14,347
2023-04-23 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,D,2,1,310
2023-04-23 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,C,3,6,340
2023-04-23 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Restocker,C,4,5,360
2023-04-23 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Restocker,C,2,2,340
2023-04-23 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Restocker,D,2,2,270
2023-04-23 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Restocker,C,2,7,340.85714285714283
2023-04-23 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,C,2,11,365.90909090909093
2023-04-23 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,D,2,1,342
2023-04-23 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Restocker,C,2,20,357.05
2023-04-23 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Restocker,D,2,2,340
2023-04-23 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,2,58,380.2413793103448
2023-04-23 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,3,39,372
2023-04-23 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,4,9,361
2023-04-23 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,C,3,4,367.5
2023-04-30 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,C,2,1,270
2023-04-30 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,C,2,26,325.65384615384613
2023-04-30 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,D,2,2,280
2023-04-30 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Processor,C,3,1,340
2023-04-30 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Processor,D,3,1,270
2023-04-30 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Restocker,C,2,3,320
2023-04-30 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Restocker,D,2,7,227.14285714285714
2023-04-30 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,2,9,328.8888888888889
2023-04-30 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,C,2,1,310
2023-04-30 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,C,3,3,320
2023-04-30 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Restocker,D,2,7,291.42857142857144
2023-04-30 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Feeder,D,2,2,280
2023-04-30 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Restocker,D,1,2,100
2023-04-30 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Restocker,D,2,1,288
2023-04-30 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,C,2,79,391.8607594936709
2023-04-30 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,D,2,1,260
2023-04-30 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Processor,C,2,4,346
2023-04-30 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Processor,C,3,1,330
2023-04-30 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Restocker,C,2,24,395.3333333333333
2023-04-30 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Restocker,D,2,4,250
2023-04-30 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Dairy,D,1,10,225
2023-04-30 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,2,166,373.40361445783134
2023-04-30 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,3,7,354.57142857142856
2023-04-30 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,C,3,2,364
2023-04-30 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,C,4,1,325
2023-04-30 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Restocker,C,2,18,351.3333333333333
2023-05-07 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Feeder,D,2,3,310
2023-05-07 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,C,2,6,310
2023-05-07 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,D,1,10,212
2023-05-07 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,D,2,1,200
2023-05-07 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Restocker,D,2,2,190
2023-05-07 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,C,2,27,309
2023-05-07 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,D,2,4,272.5
2023-05-07 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Processor,C,3,5,289.2
2023-05-07 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Restocker,D,2,4,275
2023-05-07 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,2,12,298.5
2023-05-07 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Restocker,D,2,10,244
2023-05-07 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Restocker,D,1,10,223.2
2023-05-07 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Restocker,D,2,2,336
2023-05-07 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Feeder,C,2,1,300
2023-05-07 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Restocker,C,2,19,350.6842105263158
2023-05-07 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Restocker,D,2,8,180
2023-05-07 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,C,2,16,343.125
2023-05-07 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,D,2,1,300
2023-05-07 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Restocker,C,2,28,302.7857142857143
2023-05-07 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Restocker,D,2,1,300
2023-05-07 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,2,67,337.65671641791045
2023-05-07 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,3,4,310
2023-05-07 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Live Export,C,3,4,330
2023-05-07 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,C,3,12,336.5
2023-05-14 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,C,2,8,264.375
2023-05-14 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Restocker,D,2,19,242.42105263157896
2023-05-14 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,C,2,8,267.5
